raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz
0.714955,0.203267,0.669,0.031418,0.014531,0.027883,0.282178,0.395949,0.212098
0.148334,-0.156057,0.983984,0.00442,0.004542,0.007405,-0.009395,0.01863,-0.01626
0.049559,-0.21701,0.985168,0.001248,0.001433,0.003152,-0.020731,0.127683,-0.339638
-0.031802,-0.185773,0.986868,0.001097,0.001138,0.00178,0.001027,-0.056315,0.020693
-0.009681,-0.005173,1.006447,0.002024,0.001719,0.003452,-0.035151,-0.021315,0.055932
-0.005521,-0.012109,1.008162,0.00481,0.004914,0.007261,-0.007146,0.014651,0.015716
0.20165,-0.114857,0.979813,0.00113,0.001183,0.001845,0.033736,-0.131696,0.000353
-0.302322,0.937572,0.079737,0.108311,0.095078,0.123749,0.146013,-0.024622,-0.259954
-0.004921,0.004498,1.010262,0.005939,0.006148,0.012774,-0.109604,-0.416128,0.204431
-0.009822,0.005338,1.014654,0.004656,0.004934,0.007269,0.047283,-0.026709,0.045216
0.199145,-0.1152,0.985967,0.001135,0.001136,0.001821,0.038903,0.056022,1.8e-05
0.747997,0.203707,0.63347,0.037074,0.033785,0.023017,0.677594,0.917685,0.791881
-0.005273,0.005514,1.008449,0.002998,0.003113,0.003548,0.009521,-0.036082,-0.034732
-0.024266,-0.004597,1.011464,0.001838,0.002788,0.001917,-0.27921,-0.017384,-0.041194
0.014283,-0.183965,0.992883,0.001089,0.001093,0.001937,0.01035,-0.134261,-0.057388
-0.553207,-0.080629,0.841161,0.010122,0.010251,0.010415,0.369815,0.198803,0.205246
-0.376965,0.011818,0.932607,0.001023,0.001186,0.001763,0.037969,-0.036081,-0.099705
-0.007147,0.004938,1.005426,0.004714,0.004514,0.00727,-0.012354,-0.051649,0.048634
0.161598,0.956658,0.005464,0.392402,0.663183,0.458687,0.365692,0.37013,0.105577
-0.007921,0.004679,1.008532,0.002868,0.002814,0.004728,-0.010317,0.018391,-0.270337
-0.057143,0.03941,1.005324,0.001211,0.001304,0.00193,0.139016,-0.047579,0.004904
-0.382436,0.859847,0.326748,0.008048,0.006917,0.010565,-0.072496,-0.063667,-0.67209
-0.065542,0.344827,0.944691,0.002797,0.010003,0.003564,0.359915,-0.391487,-0.503913
-0.196448,0.26468,0.950748,0.001468,0.001878,0.001863,0.11273,-0.069323,-0.087298
0.814875,0.192289,0.549281,0.005997,0.012492,0.005825,-0.50362,-0.562272,0.421815
-0.010836,0.005099,1.016389,0.004839,0.004936,0.007351,0.041654,0.002473,0.039998
0.17937,0.967248,0.067176,0.282098,0.420643,0.323719,0.393601,0.277752,-0.008184
-0.016705,-0.011177,1.009946,0.004883,0.005516,0.007435,0.016759,-0.043138,-0.033896
-0.008903,0.004896,1.014143,0.013712,0.026342,0.022598,-0.292263,-0.310876,0.121679
0.255261,0.321677,0.918505,0.001634,0.003984,0.002657,0.575616,-0.396135,-0.571013
0.136062,-0.000713,0.999352,0.004445,0.004984,0.007362,0.034239,0.038622,0.001487
-0.033855,-0.000413,1.013593,0.006479,0.004768,0.009291,-0.033072,-0.086668,0.024503
-0.00941,0.006377,1.010991,0.00133,0.001869,0.003035,0.338578,-0.078974,0.030356
-0.006071,0.006498,1.005021,0.001375,0.002194,0.002258,0.062002,-0.045096,0.090579
0.201867,-0.114884,0.980573,0.001033,0.001143,0.001916,-0.024656,-0.01892,0.000363
-0.009615,0.003978,1.015264,0.001611,0.002701,0.002349,0.363463,-0.045265,0.038702
0.000835,-0.521427,0.866502,0.001052,0.001148,0.002027,0.02944,-0.054193,-0.160887
0.060136,0.033428,1.00418,0.054753,0.046934,0.028256,0.463481,-0.105549,-0.146072
0.891533,0.081005,0.448351,0.0036,0.010758,0.004074,-0.270169,-0.662008,-0.042157
-0.173855,-0.016404,0.991565,0.001175,0.00115,0.001811,0.027102,-0.019228,-0.064155
-0.008669,0.007888,1.013724,0.002141,0.002297,0.003427,-0.001834,-0.050372,0.042071
0.201021,-0.114986,0.981504,0.001094,0.001109,0.001803,0.005862,-0.013928,0.039057
0.008633,-0.062977,1.012641,0.001169,0.001146,0.001901,0.045317,-0.06963,-0.085233
0.201157,-0.114679,0.981013,0.001095,0.001143,0.001759,0.057973,-0.011853,-0.079169
0.148803,-0.12355,0.987664,0.004823,0.004601,0.007326,-0.079343,-0.005403,0.075537
-0.074458,0.304209,0.951252,0.001154,0.001328,0.001733,-0.026298,-0.099696,-0.050011
-0.017594,-0.169778,0.992375,0.001126,0.001148,0.00188,0.025654,-0.026365,-0.097282
-0.06622,0.001389,1.002212,0.001282,0.001266,0.001948,0.101712,-0.097698,-0.070474
-0.00984,-0.008292,1.010272,0.004796,0.004552,0.007649,0.063646,0.033311,-0.058535
0.149607,-0.123523,0.987518,0.004664,0.004543,0.007629,0.004019,-0.042806,-0.052029
-0.156425,0.353745,0.926529,0.001301,0.001818,0.002151,-0.033433,-0.089637,-0.22011
0.078562,0.391398,0.918177,0.00152,0.001479,0.002546,0.072231,-0.232308,-0.111032
-0.173704,-0.016764,0.99072,0.001131,0.001164,0.001835,0.015654,-0.040588,-0.049389
-0.009204,0.007014,1.013729,0.002272,0.002291,0.003523,-0.064332,-0.048734,0.029722
0.217485,0.045915,0.980577,0.004684,0.004606,0.007107,-0.004444,-0.023196,-0.015887
-0.377372,0.011664,0.93301,0.001172,0.001155,0.001753,0.021318,-0.025715,-0.008232
-0.002126,-0.00317,1.004813,0.001533,0.001197,0.00182,-0.005424,0.007303,-0.007775
0.234564,0.951553,0.046369,0.272804,0.492842,0.366916,0.411329,0.198205,-0.045383
-0.007362,0.005391,1.009994,0.004592,0.004971,0.007123,-0.065387,0.004787,-0.016725
0.566544,-0.185949,0.808565,0.002895,0.005439,0.002887,-0.157046,-0.384865,0.009421
-0.037185,-0.168141,0.990983,0.001798,0.001632,0.003325,-0.005164,-0.132387,-0.143003
0.144679,0.973977,0.033897,0.326112,0.5083,0.383905,0.338622,0.365695,-0.070062
-0.133235,0.290659,0.953111,0.008238,0.012263,0.009925,-0.054703,0.031336,-0.325831
-0.007042,0.006708,1.01134,0.001544,0.002221,0.002734,0.60041,-0.089813,-0.098378
0.201631,-0.114815,0.980169,0.001122,0.001121,0.001741,-0.029875,0.019079,-0.006056
0.148857,0.949478,0.02859,0.356644,0.539633,0.4394,0.170713,0.466468,0.075022
0.875177,0.289105,0.385547,0.005352,0.007778,0.005539,0.027151,-0.331748,0.061863
0.100282,0.318641,0.948664,0.004969,0.005015,0.007472,-0.019814,-0.053132,-0.019076
0.00782,0.270609,0.970101,0.001198,0.001504,0.002018,0.067583,-0.104962,-0.253936
-0.006811,0.00697,1.003665,0.005051,0.004975,0.007427,0.021988,-0.022996,-0.016108
0.833428,-0.060181,0.556562,0.003751,0.00338,0.003641,-0.027904,-0.570184,0.090727
-0.049637,0.987847,0.024127,0.051173,0.039117,0.071777,-0.178123,0.668252,-0.136639
-0.003506,0.005101,1.009626,0.002417,0.00227,0.003481,-0.082106,0.040773,-0.024272
-0.221134,-0.17207,0.969846,0.001075,0.001097,0.001753,-0.015403,-0.095574,-0.017095
-0.099207,0.26324,0.96586,0.001166,0.001572,0.001966,-0.091539,-0.077069,-0.126872
-0.008469,0.006735,1.014158,0.004678,0.00476,0.007246,-0.006589,-0.050194,-0.000619
0.07839,0.92233,0.361096,0.052627,0.05604,0.04955,-0.204838,0.015295,0.103104
-0.009941,0.005671,1.010099,0.001161,0.001393,0.001829,0.166592,-0.042559,0.059212
0.033818,-0.186067,0.987946,0.001092,0.001144,0.001773,0.031555,-0.055124,-0.059149
-0.015413,-0.003374,1.00833,0.001061,0.001093,0.001866,0.056116,0.041429,-0.015443
0.040829,0.315949,0.953043,0.007803,0.0069,0.010652,0.0239,-0.271277,-0.209703
-0.016652,-0.016383,1.005035,0.001278,0.001252,0.002014,-0.113384,0.034068,-0.004317
0.044566,0.180738,0.986606,0.00152,0.001877,0.003319,0.024778,-0.1176,-0.113405
0.035382,0.103656,1.001329,0.005144,0.005927,0.007445,-0.183077,-0.033235,-0.053793
0.04176,0.295881,0.949104,0.121753,0.154563,0.322213,0.221207,0.122422,-0.17474
-0.068264,0.137428,0.994221,0.002144,0.002125,0.003411,-0.021068,0.009228,-0.057984
-0.009203,0.006981,1.013215,0.002819,0.002975,0.004418,0.040412,-0.08956,-0.06539
-0.022427,0.019189,1.003575,0.001989,0.001739,0.002452,0.004576,-0.068639,0.015978
0.199143,-0.115126,0.986226,0.00115,0.001152,0.002745,0.00847,-0.062866,0.027578
0.140438,0.978727,0.047683,0.289585,0.393105,0.332317,0.381237,0.264938,-0.014152
0.148626,-0.156223,0.983326,0.00463,0.004478,0.007177,-0.00316,0.012756,-0.008398
0.372212,0.13922,0.92359,0.004921,0.004714,0.003743,0.170557,-0.341144,-0.224255
-0.015759,-0.003717,1.008927,0.001119,0.001146,0.002456,-0.017775,-0.122331,0.016594
0.188608,0.971675,0.02543,0.350591,0.453265,0.354559,0.383182,0.409195,0.091423
0.191293,-0.0448,0.987368,0.002094,0.002222,0.003279,-0.007752,-0.045293,0.022164
-0.006197,0.006239,1.005615,0.001427,0.002498,0.002034,0.274974,0.008473,-0.01255
0.195971,0.538875,0.822002,0.035805,0.013523,0.019844,0.249978,-0.630465,-0.459665
0.803884,0.085651,0.592117,0.054107,0.039755,0.024566,0.873283,0.938371,0.846116
-0.083227,0.988156,0.020422,0.003146,0.002512,0.004122,0.099419,-0.018536,-0.000227
0.153755,0.958349,0.046094,0.312351,0.546444,0.431761,0.322511,0.298492,0.007931
-0.00634,0.005027,1.008821,0.002396,0.00219,0.003515,0.084519,-0.020757,0.033961
-0.036741,-0.167411,0.990693,0.001171,0.001182,0.001785,0.029642,-0.072847,-0.056534
-0.012073,0.003423,1.018798,0.007216,0.005663,0.012095,-0.121431,-0.492957,0.106261
0.158103,0.972474,0.06536,0.305706,0.549006,0.384956,0.522462,0.251598,-0.008588
0.029306,0.454042,0.893199,0.001456,0.002423,0.002319,-0.01603,-0.190909,-0.336575
-0.007167,-0.109401,1.003069,0.001121,0.001127,0.001957,0.003054,-0.001703,-0.051061
0.197949,-0.115355,0.988386,0.001169,0.001151,0.001725,-0.023028,-0.033959,-0.018826
-0.009295,-0.008278,1.008868,0.004611,0.004789,0.007032,0.058305,0.006408,-0.040805
-0.008929,0.005025,1.013849,0.001298,0.001846,0.002048,0.355336,-0.062532,-0.072907
0.130185,-0.172413,0.986557,0.004493,0.004689,0.007166,-0.006301,0.060012,-0.041536
0.099005,0.476396,0.682535,0.171347,0.356186,0.404703,0.795199,-0.862858,-0.968787
-0.009877,0.003223,1.012944,0.004882,0.004738,0.007513,0.06912,0.087919,0.054483
-0.010924,0.51951,0.851617,0.08246,0.073462,0.062138,-0.71807,0.666321,-0.863517
-0.008443,0.006414,1.012865,0.001208,0.00159,0.002049,0.27193,-0.035893,-0.014042
-0.15933,-0.079661,0.993118,0.004518,0.004854,0.007329,-0.027189,-0.013117,-0.038478
-0.007614,0.005472,1.011651,0.004866,0.004935,0.005415,-0.643007,-0.308472,0.365064
0.200252,-0.114755,0.983093,0.001066,0.001157,0.001794,-0.007205,-0.104134,-0.112497
0.130184,-0.17204,0.987563,0.00454,0.004658,0.007243,-0.01447,0.009786,-0.021971
-0.007468,0.00536,1.008372,0.005204,0.005172,0.007731,0.033975,0.049059,0.012138
-0.017944,-0.170034,0.992784,0.001088,0.001134,0.001879,-0.008479,-0.062204,-0.002881
0.002265,-0.013117,1.005661,0.00215,0.00223,0.003682,0.037415,-0.063876,0.014442
0.03601,0.930233,0.395112,0.084192,0.122419,0.089514,-0.061703,-0.179571,0.368775
-0.011645,0.004292,1.013719,0.009065,0.006257,0.014111,-0.0656,-0.376241,-0.175959
-0.005288,0.001075,1.009108,0.001143,0.001171,0.002403,0.025588,-0.101018,0.113943
-0.063786,0.160869,0.991334,0.002148,0.002231,0.003343,-0.084878,0.006659,-0.008727
-0.063725,-0.235683,0.978575,0.001175,0.001169,0.001976,0.103369,-0.108985,-0.126839
0.218165,0.976341,0.089007,0.249263,0.304778,0.284876,0.490358,0.427324,0.273927
-0.088297,0.300973,0.956772,0.005016,0.004719,0.007243,0.018978,-0.032476,-0.063382
-0.007553,0.005385,1.008589,0.002254,0.002351,0.003276,0.022689,-0.033524,-0.009433
0.201215,-0.114953,0.981037,0.001145,0.001139,0.001736,0.003026,0.027907,-0.014842
-0.009059,0.007401,1.013136,0.008234,0.006688,0.020955,-0.516492,-0.185183,-0.422207
-0.106564,0.157471,0.964581,0.174329,0.174614,0.120513,-0.331713,0.064254,-0.321841
-0.006766,0.005392,1.007866,0.005293,0.005951,0.007626,0.039404,-0.070463,0.007082
0.152952,0.979028,-0.013869,0.005325,0.003412,0.006367,-0.319734,0.353613,0.090231
-0.091829,0.219489,0.979613,0.005293,0.006489,0.007701,-0.124743,-0.015261,-0.073334
-0.10988,0.010055,1.002693,0.004765,0.004527,0.007427,-0.021751,-0.043803,0.022416
-0.008624,0.008678,1.013129,0.00235,0.002412,0.003511,-0.009987,0.004206,0.009959
-0.007678,0.005239,1.006041,0.001183,0.001771,0.002136,0.233308,-0.081612,-0.094165
-0.010319,0.004316,1.016101,0.001281,0.001507,0.002181,0.25886,-0.138672,-0.068514
0.201647,-0.11492,0.980664,0.001109,0.001093,0.001777,0.079235,-0.045608,0.009371
-0.008746,0.008017,1.013255,0.002356,0.002274,0.003694,0.074577,-0.106852,-0.045476
-0.021994,-0.005308,1.008514,0.001559,0.002166,0.001884,-0.220318,-0.001432,0.03339
0.757113,0.347187,0.554481,0.004577,0.003162,0.004515,-0.204076,-0.696108,-0.032465
-0.145059,0.183263,0.981293,0.004683,0.004741,0.007025,-0.047496,0.014844,-0.072146
0.21801,0.045689,0.980004,0.004618,0.004579,0.006898,-0.004552,-0.016751,0.043749
-0.004487,0.006982,1.008203,0.004717,0.004641,0.007452,-0.013871,0.039527,0.081104
-0.007474,0.004398,1.008514,0.004752,0.004494,0.007338,0.055986,-0.025343,-0.009622
-0.00736,0.008184,1.005467,0.001157,0.001327,0.001798,0.171557,-0.058042,0.024853
-0.004785,-0.005394,1.007512,0.0021,0.002125,0.003441,-0.01311,0.005411,0.000831
-0.082406,0.221426,0.972135,0.140354,0.047033,0.058935,-0.444111,0.655794,-0.523766
-0.006661,0.006863,1.004643,0.004695,0.004731,0.00721,-0.019837,-0.041847,-0.00728
0.085945,0.977809,0.014667,0.090846,0.109216,0.1677,-0.094013,0.406472,-0.227468
0.20222,-0.114865,0.980133,0.001143,0.001119,0.001859,0.022203,-0.018652,-0.090127
0.525912,0.069608,0.845835,0.10721,0.111665,0.081912,0.691557,-0.816944,-0.729941
0.821826,0.12617,0.558552,0.006639,0.01587,0.006402,-0.451748,-0.494389,0.025851
-0.191413,0.017206,0.988836,0.001089,0.001062,0.001801,-0.012867,-0.077772,-0.03784
0.671058,0.177505,0.722962,0.015461,0.034876,0.007552,-0.588317,-0.136646,0.391311
-0.159584,-0.079679,0.993122,0.004659,0.004573,0.006965,-0.000965,0.012679,0.007499
0.143032,0.519566,0.792682,0.114011,0.251515,0.174392,-0.380848,0.24471,-0.792532
-0.006683,0.005253,1.006021,0.004564,0.004943,0.007712,-0.078689,0.007898,0.007763
-0.024149,-0.004064,1.009546,0.00631,0.006351,0.001898,-0.684667,0.114632,-0.12003
-0.005234,0.00434,1.010076,0.004507,0.00482,0.00748,-0.001538,-0.038933,0.039264
-0.009205,0.006078,1.014357,0.004684,0.004651,0.00743,-0.042642,-0.087337,-0.0183
-0.018204,0.442658,0.810919,0.158047,0.265865,0.29675,0.343089,-0.199732,-0.881681
0.670465,0.112804,0.737279,0.038815,0.099398,0.028175,-0.719883,-0.10117,0.130219
-0.003319,-0.022826,1.009942,0.00249,0.003423,0.007154,0.063895,0.04496,0.063574
-0.005948,-0.006137,1.007907,0.001087,0.00115,0.001711,-0.041605,-0.012127,0.003174
-0.095495,0.110388,0.999153,0.016321,0.024029,0.010704,0.646056,-0.263135,-0.520237
0.17704,0.857705,-0.453442,0.07006,0.067975,0.107061,-0.210651,-0.05373,0.744189
0.086993,0.60128,0.792723,0.045738,0.031136,0.038006,-0.537629,0.083452,-0.499979
0.102267,0.331584,0.943167,0.004688,0.00486,0.007113,-0.022796,-0.054379,-0.031565
-0.009055,0.012115,1.007644,0.001147,0.001334,0.001937,0.129437,-0.017123,-0.064721
-0.008901,0.012512,1.007609,0.001132,0.001403,0.001964,0.137513,-0.033291,-0.001126
-0.006646,0.007029,1.010705,0.001596,0.002172,0.002552,0.597251,-0.061412,-0.064201
0.025923,0.124838,0.997092,0.001099,0.001202,0.001944,0.001433,-0.137456,-0.171503
-0.09859,0.271034,0.964575,0.001699,0.003109,0.002516,-0.117191,-0.170442,-0.407881
-0.032903,0.000483,1.009625,0.00554,0.005428,0.008901,-0.05583,-0.012896,-0.024058
0.001882,-0.017302,1.010019,0.004351,0.003677,0.007972,0.549796,-0.017003,0.016256
0.201192,-0.1151,0.981514,0.001148,0.001128,0.00187,0.042382,-0.009593,-0.088721
-0.007943,0.003391,1.013429,0.004612,0.004887,0.007033,0.00792,-0.029348,-0.028993
-0.00835,0.005515,1.01316,0.001183,0.001218,0.001901,0.027506,-0.039435,0.03066
0.00223,0.006498,1.002954,0.065327,0.112328,0.084956,-0.591337,0.022655,-0.240848
0.13754,0.973954,0.039004,0.291575,0.510944,0.394762,0.360037,0.201721,0.158492
0.119522,0.974079,0.018203,0.302386,0.53754,0.345417,0.23025,0.376975,0.117348
-0.00784,0.004582,1.013529,0.004607,0.004912,0.007179,0.026312,-0.005686,0.008618
0.640901,0.268549,0.724034,0.008131,0.003971,0.006747,-0.618359,-0.88316,0.493216
0.205369,0.286405,0.938399,0.00121,0.001508,0.001926,0.166314,-0.097593,-0.215182
0.096433,0.126074,0.991934,0.001418,0.002916,0.002132,0.393148,-0.209861,-0.454807
0.105996,0.978523,-0.054228,0.098221,0.090724,0.142548,0.368487,0.193308,-0.025724
0.200385,-0.114951,0.982255,0.001107,0.001152,0.001805,0.052766,-0.04449,-0.015011
-0.006357,-0.003262,1.009743,0.004658,0.004563,0.007382,-0.021508,0.013636,-0.012045
0.097437,0.979008,0.028062,0.181777,0.263007,0.210719,0.273337,0.248404,-0.052426
0.009163,-0.067697,1.009178,0.001135,0.001131,0.00169,0.028562,0.006423,0.03986
-0.024774,-0.006447,1.011679,0.002725,0.005742,0.001918,0.022816,0.079858,0.03981
-0.001365,-0.018514,1.004546,0.001284,0.001249,0.001946,0.25029,-0.03619,-0.045066
0.709425,0.150533,0.691556,0.035191,0.053064,0.029292,-0.110195,0.18639,-0.215276
-0.005456,0.004211,1.009444,0.004763,0.004778,0.007629,0.009037,0.053367,0.040334
-0.00742,0.004661,1.01067,0.004876,0.005236,0.007312,-0.003298,-0.02203,0.033366
0.198032,-0.11499,0.988581,0.001132,0.001149,0.00188,0.026013,-0.06927,0.014281
0.177857,0.949109,0.020212,0.283061,0.573378,0.356159,0.197261,0.277819,0.182545
0.020872,0.980865,0.129773,0.060029,0.023291,0.071322,-0.086227,0.017224,-0.059732
-0.00478,0.005472,1.009044,0.005021,0.004781,0.007652,0.010628,0.011291,-0.018377
-0.009831,0.003599,1.013835,0.004524,0.00461,0.007623,0.001159,-0.023521,0.080947
-0.050492,0.534733,0.842961,0.063039,0.072664,0.121428,-0.064767,0.046669,0.0392
0.075657,0.982151,0.054208,0.154264,0.217728,0.178659,0.181116,0.022687,-0.04983
0.00771,-0.063361,1.014343,0.001163,0.001141,0.001979,-0.029823,-0.077469,-0.071968
-0.042601,0.368995,-0.002997,0.17894,0.593888,0.705191,-0.258832,0.377459,-0.603615
-0.021117,-0.017246,1.014359,0.006769,0.006089,0.005075,0.192214,0.396286,-0.123043
0.013856,0.981678,0.063405,0.248822,0.416857,0.328457,0.043139,0.331137,-0.01025
0.130964,-0.17231,0.985899,0.004576,0.004694,0.007417,0.020186,0.052415,0.030626
-0.005383,0.059339,1.002719,0.001357,0.001729,0.002001,-0.017053,-0.075411,0.069048
-0.013852,-0.020852,1.010962,0.00451,0.003505,0.004285,0.195417,0.019782,0.351164
0.092021,0.33958,0.939983,0.001672,0.002598,0.002419,-0.34018,0.012187,-0.320876
-0.13586,-0.080365,0.997063,0.001125,0.001123,0.001885,-0.030081,-0.032458,0.005836
-0.005591,0.006098,1.00628,0.002107,0.00221,0.003476,0.042579,0.012884,0.055349
0.130408,0.434402,0.707351,0.160432,0.444339,0.320092,0.696199,-0.637616,-0.916985
-0.017599,-0.169774,0.992928,0.001107,0.001161,0.001771,0.004415,-0.054228,0.009663
0.012344,0.36117,0.865683,0.052538,0.255609,0.26701,-0.134403,0.088492,-0.945227
0.18367,0.958609,0.03567,0.338915,0.554747,0.368319,0.494334,0.309438,0.091711
-0.030441,0.000684,1.010413,0.004724,0.004812,0.008075,0.079043,-0.025395,-0.003976
-0.007045,0.006149,1.010429,0.001194,0.001476,0.001984,0.223929,-0.043456,-0.020282
-0.015541,-0.003379,1.008415,0.001178,0.001182,0.003217,-0.028688,-0.139599,0.094462
-0.007023,0.005438,1.006038,0.001199,0.001614,0.002041,0.351119,-0.144479,-0.100834
0.160201,0.738238,0.461969,0.122397,0.356385,0.314722,0.018606,-0.183559,-0.915985
0.779205,0.141005,0.612853,0.048534,0.047131,0.041934,-0.011316,0.012804,0.457231
-0.018644,-0.17162,0.995983,0.001154,0.001137,0.001952,0.001245,0.022318,-0.075792
0.201775,-0.11499,0.979754,0.001112,0.001164,0.001863,-0.0029,-0.020544,-0.040555
-0.010295,0.005105,1.015714,0.004956,0.004811,0.007914,0.043742,-0.012599,-0.011581
0.201385,-0.114964,0.981554,0.001084,0.001115,0.001817,-0.000852,0.015434,-0.026062
-0.017514,-0.170288,0.991995,0.001151,0.001175,0.001797,0.053594,-0.090608,-0.063088
0.614758,-0.28234,0.748624,0.043943,0.061399,0.04779,0.037673,0.651176,0.357675
0.201842,-0.114561,0.980575,0.00112,0.001113,0.001787,0.07843,0.010474,-0.037409
0.201039,-0.114949,0.981266,0.001113,0.001112,0.001847,0.018071,-0.029058,0.045327
-0.011819,0.005803,1.006387,0.00641,0.006331,0.005199,0.099959,0.26432,-0.089751
0.024849,0.368786,0.863772,0.078768,0.295662,0.18126,0.23178,-0.26744,-0.921626
-0.008875,0.008916,1.013546,0.002806,0.002467,0.003655,0.055972,-0.087239,-0.041394
-0.008721,0.012722,1.008003,0.001176,0.001222,0.001801,0.117405,-0.00143,0.040576
0.012573,-0.230741,0.980916,0.001141,0.00116,0.001841,0.019157,-0.042137,-0.024837
-0.161642,-0.109733,0.986331,0.001144,0.001148,0.001871,0.028712,-0.009547,-0.083211
0.093151,0.987174,0.044604,0.264749,0.440314,0.326675,0.279875,0.359395,0.180655
0.099197,0.201251,0.979766,0.006356,0.013269,0.005439,-0.288061,-0.1887,-0.509164
-0.021821,-0.004702,1.009402,0.004737,0.010441,0.003953,-0.659131,-0.119954,-0.014037
-0.12681,0.112854,1.000809,0.031819,0.03836,0.018008,-0.716243,0.412009,-0.408143
-0.067554,0.136421,0.995445,0.002214,0.002208,0.003371,-0.077716,0.009602,-0.050257
-0.01535,0.01005,1.013409,0.001243,0.001545,0.001901,0.176867,-0.100492,0.080579
0.034174,-0.185756,0.987228,0.001151,0.001135,0.001749,-0.043044,-0.092294,0.029668
0.009334,-0.067726,1.008344,0.001118,0.001141,0.001956,0.066869,-0.090015,-0.029357
-0.007869,0.004388,1.012685,0.004587,0.004797,0.007742,0.002048,-0.040836,-0.02457
-0.191493,0.017053,0.989479,0.001135,0.001139,0.00193,0.020837,-0.034795,-0.034256
0.14363,0.948909,0.082555,0.323137,0.505891,0.369499,0.396174,0.242978,-0.140364
-0.006454,-0.003065,1.008935,0.004621,0.00448,0.00954,-0.098705,-0.044613,0.069183
-0.006919,0.004997,1.005334,0.001184,0.001394,0.001991,0.171832,-0.014989,0.065696
0.200625,-0.114909,0.981974,0.001151,0.001175,0.001864,-0.006661,-0.039081,-0.019968
0.217525,0.045184,0.981302,0.004404,0.004446,0.007147,0.007419,-0.039485,-0.029351
-0.010264,0.006176,1.01557,0.00494,0.005036,0.007806,0.029747,-0.051249,-0.08037
0.003656,-0.161684,0.994973,0.001121,0.001129,0.001686,0.070279,-0.020825,-0.062302
-0.005384,-0.002612,1.008582,0.0012,0.001177,0.001838,0.105972,-0.106037,-0.13374
0.193974,-0.146422,0.977929,0.011789,0.007889,0.005206,-0.213088,-0.3011,0.294658
-0.015735,-0.003586,1.00842,0.001155,0.001123,0.001822,0.04999,-0.124866,-0.094397
0.124228,0.970308,0.033441,0.260645,0.57301,0.362417,0.227664,0.211514,0.02572
0.589158,0.256545,0.770146,0.007283,0.009205,0.00789,-0.495398,-0.085883,-0.003051
-0.008511,0.032999,1.003611,0.002106,0.001867,0.002297,0.262423,-0.034447,-0.066531
-0.212143,-0.168134,0.972514,0.001091,0.001144,0.001829,0.070674,-0.004364,-0.050098
0.201764,-0.114641,0.98039,0.001179,0.001115,0.001815,-0.005709,-0.101082,-0.017409
-0.015462,-0.003263,1.008279,0.001121,0.001141,0.001832,-0.047638,-0.063517,0.066368
0.201549,-0.114611,0.980577,0.001117,0.00109,0.001946,0.002205,-0.065518,-0.049568
-0.005386,0.000959,1.00925,0.001072,0.001122,0.001889,-0.023822,0.053828,-0.094846
0.198823,-0.114802,0.986756,0.001108,0.001115,0.001782,0.0138,0.010024,-0.028066
0.032051,0.428515,0.905835,0.001337,0.001781,0.002318,-0.086625,-0.014291,-0.071518
-0.005272,0.004638,1.010094,0.008899,0.00721,0.007871,0.153756,-0.022801,-0.066379
0.238178,-0.233483,0.954072,0.001237,0.00125,0.00205,-0.008903,-0.092841,-0.065917
-0.162243,0.315738,0.939702,0.00408,0.005308,0.003202,-0.284653,0.383624,-0.600128
-0.009337,0.005127,1.011486,0.001243,0.001566,0.002337,0.278218,-0.011179,0.054663
-0.020814,-0.012729,1.010566,0.002088,0.002101,0.002087,-0.278371,-0.047154,0.1197
-0.006696,-0.109275,1.001613,0.001139,0.001143,0.001795,0.026533,-0.067128,-0.070997
0.687527,0.208225,0.698865,0.020948,0.02914,0.018543,0.151449,-0.378339,-0.016672
-0.060793,-0.063786,1.005248,0.001088,0.001191,0.001894,0.063328,-0.017018,-0.078452
0.099975,0.955428,0.067583,0.285075,0.394746,0.299718,0.261507,0.262763,-0.205075
-0.031974,-0.185871,0.987582,0.00106,0.001092,0.001706,-0.013331,-0.036849,-0.002117
-0.00779,0.006445,1.00756,0.002178,0.002366,0.003492,0.073831,0.011098,-9e-06
-0.083134,-0.0588,1.005399,0.005598,0.005864,0.008305,0.179644,-0.159199,-0.025078
-0.173614,-0.016189,0.990819,0.001104,0.001161,0.001821,-0.016036,0.022224,-0.072776
0.201871,-0.114765,0.98002,0.00109,0.001109,0.001723,-0.01038,0.00373,-0.011973
0.148129,-0.156046,0.984358,0.004613,0.004615,0.00736,-0.056788,0.029108,-0.038429
0.200552,-0.114827,0.982504,0.001117,0.001162,0.001794,0.007085,-0.078697,-0.002867
-0.545615,-0.12947,0.849057,0.012468,0.006007,0.00932,0.097827,0.572366,-0.089103
0.200377,-0.114941,0.982363,0.001109,0.001139,0.001866,0.033755,-0.094797,-0.021235
-0.003215,0.030863,1.004809,0.002299,0.00227,0.004081,0.005106,-0.014676,0.070723
0.153104,0.971979,0.068799,0.236643,0.372855,0.286012,0.353647,0.409631,0.092079
0.20122,-0.114984,0.9809,0.001059,0.001116,0.001688,0.042532,-0.000159,-0.017355
-0.008325,0.005887,1.008873,0.001202,0.001378,0.001928,0.017343,-0.040724,-0.011248
